item_id_A,item_id_B
1924536,952186
1924540,953375
1924541,953385
1924542,2030606
1924547,98055
1924550,102400
1924554,957083
1924557,951855
1924558,101207
1924568,1091487
1924579,1091017
1924601,952236
1924620,1162350
1924623,1091019
1924629,1703517
1924630,1703517
1924637,1703515
1924644,1084715
1924646,109331
1924650,1087206
1924662,953718
1924663,101183
1924664,101184
1924680,98257
1924685,104524
1924686,99486
1924692,105350
1924765,1090454
1924766,93250
1924782,104964
1924783,104966
1924794,93168
1924798,1333695
1924800,97163
1924801,1091257
1924802,100606
1924803,100657
1924804,97641
1924805,102162
1924810,102155
1924813,97033
1924814,104060
1924819,110225
1924820,110225
1924822,106368
1924828,95738
1924829,104024
1924830,102291
1924833,95921
1924835,101868
1924836,101702
1924838,96371
1924840,96775
1924842,105758
1924844,95632
1924845,96414
1924848,101745
1924853,1090624
1924854,96331
1924855,98377
1924856,96686
1924858,2686000
1924859,103311
1924860,96733
1924861,96362
1924862,104342
1924863,96074
1924930,953355
1924939,952830
1924945,952869
1924947,952810
1924967,952867
1924970,953469
1924978,100957
1924980,102092
1924984,96411
1924987,102077
1924990,102069
1925001,101558
1925036,100081
1925037,100044
1925042,100006
1925046,100510
1925048,106003
1925049,106003
1925052,100040
1925054,100005
1925057,105028
1925061,96047
1925073,100048
1925074,100046
1925076,105858
1925087,100326
1925089,100321
1925099,1091429
1925102,100325
1925104,2683851
1925107,100320
1925111,951867
1925113,959549
1925124,100656
1925127,99464
1925129,105529
1925150,99908
1925153,1090342
1925154,1090872
1925155,1090870
1925156,1090338
1925157,1090344
1925158,1090867
1925159,1090337
1925172,951445
1925178,1092045
1925179,100626
1925199,106994
1925201,107324
1925204,108031
1925207,108031
1925222,1087943
1925244,101841
1925271,105244
1925274,103282
1925276,105261
1925277,105244
1925279,104836
1925280,104541
1925281,98511
1925283,104453
1925284,104399
1925285,104656
1925286,104387
1925287,98510
1925331,99002
1925342,93987
1925346,105498
1925361,103879
1925377,98087
1925387,1086976
1925389,1086977
1925400,1091759
1925436,106298
1925437,106301
1925439,114915
1925440,109268
1925449,951395
1925456,951395
1925457,108266
1925461,107460
1925468,106972
1925474,106699
1925490,2157052
1925494,2157051
1925496,2157060
1925523,954776
1925526,954132
1925530,94987
1925540,94143
1925542,94823
1925543,954061
1925548,94212
1925551,94921
1925555,95352
1925559,94673
1925561,954067
1925577,102806
1925583,102768
1925602,103422
1925621,113011
1925623,107949
1925630,108555
1925633,114095
1925634,106863
1925635,114087
1925637,111491
1925640,107947
1925648,107947
1925651,110604
1925655,1084193
1925656,88023
1925660,1084778
1925664,98280
1925666,104796
1925667,103253
1925669,103813
1925672,1089357
1925675,96732
1925676,103696
1925677,101607
1925681,96045
1925682,105150
1925683,1086289
1925684,105098
1925685,104632
1925689,96155
1925690,96397
1925695,102595
1925700,105042
1925701,96591
1925703,105077
1925705,96796
1925707,97460
1925708,101707
1925713,105452
1925715,104627
1925716,102912
1925717,103820
1925728,101812
1925730,104721
1925740,103500
1925741,953359
1925742,952494
1925744,103500
1925745,952494
1925781,105373
1925811,104787
1925812,96200
1925814,1091468
1925824,105367
1925833,1091470
1925834,1091469
1925835,105366
1925856,111023
1925866,106865
1925887,109943
1925892,100584
1925930,1088184
1925938,1884169
1925939,1088174
1925941,92288
1925943,93114
1925946,93094
1925947,104748
1925949,92459
1925950,92701
1925962,114359
1925964,1858046
1925970,954083
1925972,1858045
1925974,954080
1925975,954024
1925983,104166
1925985,104117
1926056,97199
1926073,954324
1926079,94259
1926085,93286
1926089,950936
1926090,108898
1926123,111662
1926134,951770
1926135,105064
1926141,98838
1926142,100139
1926151,104148
1926152,105682
1926153,101987
1926156,98172
1926160,105188
1926163,950847
1926165,109021
1926166,109021
1926168,106959
1926176,108735
1926188,98170
1926189,95899
1926204,104713
1926209,103169
1926218,104880
1926226,103871
1926229,96931
1926237,105443
1926240,97429
1926245,101810
1926250,104223
1926255,95778
1926260,1857099
1926278,98445
1926280,96968
1926283,952481
1926301,97584
1926340,103799
1926397,114105
1926398,114105
1926403,111342
1926408,113254
1926409,949036
1926412,110755
1926415,110755
1926416,950962
1926417,950962
1926422,110245
1926450,103297
1926460,96571
1926467,95434
1926468,95812
1926471,102125
1926474,104535
1926477,1086846
1926484,95780
1926486,102160
1926489,95293
1926490,954201
1926499,101893
1926505,950254
1926508,102656
1926586,93309
1926591,101205
1926689,99688
1926690,1084583
1926722,95766
1926725,1089215
1926734,94892
1926736,954358
1926744,101197
1926766,1863084
1926770,96552
1926778,1863085
1926781,1863083
1926789,96574
1926798,1089606
1926814,88003
1926815,88008
1926819,2685939
1926824,92655
1926834,97239
1926836,103819
1926842,105023
1926852,105071
1926853,96806
1926857,104787
1926859,96200
1926860,104787
1926867,88147
1926868,87921
1926869,88154
1926878,98985
1926884,954671
1926936,99201
1926941,96294
1926942,1091943
1926944,96758
1926948,958138
1926957,953012
1926991,101491
1926994,101490
1927023,97128
1927029,1084290
1927031,93173
1927032,92748
1927034,92762
1927036,92364
1927043,92999
1927044,92739
1927046,954992
1927047,1090439
1927049,954916
1927050,92296
1927052,93289
1927054,87866
1927058,92259
1927063,954942
1927065,87911
1927066,1088131
1927068,91952
1927082,1894584
1927087,102880
1927090,98764
1927119,1090385
1927129,100837
1927133,112827
1927136,104298
1927138,101421
1927142,102225
1927144,102194
1927148,96391
1927151,96962
1927152,102199
1927159,104619
1927161,1090517
1927167,96740
1927173,105245
1927181,105144
1927183,99621
1927188,105236
1927189,100938
1927194,1726436
1927196,1726441
1927199,1726441
1927203,104280
1927205,952554
1927207,99655
1927212,1092021
1927214,102377
1927216,1087124
1927221,96992
1927234,97879
1927235,1086974
1927236,1086983
1927292,98166
1927293,105277
1927297,102138
1927299,102132
1927301,104309
1927303,98165
1927304,98165
1927311,95628
1927315,110205
1927333,92673
1927334,91753
1927336,92146
1927371,109447
1927372,114514
1927381,1875311
1927397,949246
1927404,107538
1927410,104369
1927414,96432
1927419,953471
1927423,95533
1927425,100132
1927427,103225
1927429,95596
1927433,103061
1927434,105388
1927441,96366
1927449,102709
1927454,95649
1927455,101720
1927458,97766
1927478,2034549
1927514,108302
1927519,948084
1927543,95059
1927555,100188
1927566,93495
1927569,93503
1927570,94917
1927571,95345
1927572,95344
1927573,95035
1927578,93687
1927579,95095
1927580,2011570
1927581,95099
1927582,2011574
1927583,954084
1927585,2011571
1927587,954536
1927588,93720
1927591,93714
1927592,2011573
1927595,93708
1927597,94078
1927607,92202
1927608,92182
1927609,92109
1927613,112035
1927615,949632
1927617,949623
1927618,949578
1927647,107137
1927665,949557
1927669,112035
1927677,110641
1927678,110641
1927680,106704
1927682,112041
1927685,112019
1927689,951298
1927692,110643
1927693,110656
1927699,112034
1927700,949631
1927703,112005
1927704,112000
1927706,949557
1927707,110638
1927710,951298
1927719,111350
1927721,2146634
1927729,95875
1927743,88109
1927753,1090035
1927803,1083349
1927817,2045340
1927840,108049
1927841,108047
1927845,107932
1927846,107933
1927851,958002
1927853,958002
1927855,112195
1927857,949332
1927860,1090110
1927875,98721
1927876,98724
1927877,954683
1927878,92183
1927882,1090305
1927885,1090542
1927891,101476
1927894,1087239
1927895,1090303
1927897,1087239
1927902,1090303
1927904,104076
1927912,99626
1927924,101469
1927933,106881
1927957,1884125
1927963,112673
1927969,106425
1927977,107102
1927979,115642
1927999,95426
1928021,953188
1928022,953188
1928024,953201
1928025,953201
1928029,2028221
1928030,114083
1928033,115062
1928035,112896
1928037,108929
1928074,2685790
1928081,953229
1928086,953149
1928102,94979
1928103,94975
1928104,94835
1928105,94972
1928106,95156
1928108,94365
1928121,114622
1928125,114967
1928126,114045
1928129,115314
1928142,954371
1928158,1088912
1928166,93800
1928167,94762
1928175,93658
1928180,94169
1928186,1166344
1928188,93367
1928200,1086287
1928216,1859873
1928218,109986
1928239,105049
1928285,104618
1928288,115240
1928289,114221
1928294,103488
1928330,110630
1928331,110630
1928332,112241
1928334,108399
1928335,108401
1928338,92330
1928371,953771
1928378,953793
1928379,953778
1928382,952015
1928386,105181
1928404,94932
1928405,94018
1928407,1087575
1928409,96539
1928417,95248
1928421,94606
1928425,954382
1928427,1087573
1928432,98038
1928435,2685967
1928452,98539
1928455,115814
1928465,954599
1928479,955058
1928487,96959
1928489,104775
1928496,953894
1928499,103718
1928501,99632
1928502,952370
1928510,100190
1928514,92908
1928531,102763
1928536,1084138
1928539,105536
1928540,105536
1928541,104573
1928545,104796
1928553,103396
1928573,100161
1928580,87880
1928582,87880
1928588,948303
1928589,948303
1928590,948303
1928591,948303
1928602,948303
1928603,948303
1928604,948303
1928605,948303
1928606,948303
1928631,109709
1928634,104658
1928641,98221
1928642,99248
1928648,105889
1928649,105679
1928657,95786
1928661,99215
1928672,98731
1928676,95774
1928677,95455
1928678,95834
1928688,99511
1928692,114789
1928708,95508
1928709,954893
1928722,103439
1928727,956340
1928745,103627
1928746,104207
1928760,104151
1928761,91299
1928762,1090352
1928764,100752
1928772,91701
1928773,1085981
1928790,101754
1928822,98197
1928824,953706
1928834,952068
1928869,94444
1928896,97117
1928901,95473
1928906,102686
1928909,93759
1928914,95616
1928934,97701
1928936,102875
1928938,102875
1928973,98036
1928977,99122
1928983,95812
1928985,953705
1928986,102128
1928995,96144
1928996,98196
1929004,93272
1929009,91715
1929010,101799
1929011,91709
1929013,92988
1929021,91726
1929024,1866136
1929025,92506
1929029,95611
1929040,98013
1929051,1170892
1929056,112794
1929062,954132
1929073,102973
1929075,102973
1929080,103534
1929081,92254
1929085,95537
1929086,102390
1929087,98084
1929088,96557
1929090,2682466
1929092,949197
1929095,949197
1929097,95464
1929102,1089456
1929104,95218
1929123,107769
1929124,107769
1929145,98473
1929148,95477
1929149,91793
1929150,103900
1929180,102484
1929186,101077
1929200,91973
1929211,104258
1929212,952813
1929222,96892
1929228,95516
1929234,2683586
1929255,91665
1929256,105505
1929259,95853
1929263,99788
1929269,102866
1929278,1088524
1929281,104447
1929303,109078
1929311,106080
1929315,956832
1929327,93416
1929334,95567
1929339,2683755
1929347,104551
1929351,96837
1929353,95585
1929362,105898
1929363,1163143
1929364,91746
1929368,952806
1929377,100321
1929381,103054
1929394,95463
1929396,94371
1929397,94371
1929403,96946
1929406,95856
1929407,95856
1929408,951959
1929415,98488
1929416,95519
1929417,98488
1929418,98488
1929419,97702
1929420,97702
1929426,104518
1929427,98746
1929438,100177
1929446,98922
1929462,101011
1929473,102719
1929475,92655
1929487,96813
1929499,105326
1929503,95577
1929531,96026
1929545,103620
1929546,95612
1929547,101978
1929549,95909
1929552,96058
1929556,93440
1929569,2026617
1929570,103810
1929585,101880
1929588,102590
1929596,98206
1929597,104387
1929604,95643
1929605,103298
1929608,1086207
1929613,95540
1929629,95824
1929632,102119
1929633,102311
1929642,95540
1929645,101897
1929649,88869
1929654,2029573
1929662,97061
1929669,95578
1929679,1090343
1929681,2683841
1929688,100440
1929691,101880
1929693,104089
1929695,104111
1929700,950469
1929701,950469
1929702,950469
1929721,93385
1929722,97045
1929723,97045
1929734,96707
1929737,95556
1929741,953894
1929742,98737
1929776,96952
1929787,93334
1929794,103422
1929828,91697
1929831,104058
1929832,104058
1929847,105149
1929868,953725
1929871,94823
1929877,95476
1929886,104546
1929889,96259
1929891,96838
1929898,102958
1929901,105515
1929913,2682506
1929917,101324
1929931,96901
1929933,98043
1929936,96504
1929940,2685967
1929949,91747
1929955,98826
1929974,92846
1929978,2683589
1929996,96591
1930010,110512
1930012,91720
1930016,96989
1930017,96989
1930020,92961
1930023,91863
1930030,102224
1930044,91775
1930045,102969
1930056,96940
1930070,1083378
1930073,96151
1930077,105077
1930081,105257
1930098,102259
1930123,110919
1930129,98730
1930136,95500
1930137,105632
1930145,2682159
1930155,92633
1930156,92190
1930157,950512
1930159,950512
1930160,950472
1930162,950548
1930164,950548
1930166,951418
1930167,1703495
1930170,105254
1930173,92944
1930178,1722536
1930184,95580
1930186,95580
1930193,1088195
1930202,95508
1930203,951993
1930210,952699
1930225,104983
1930226,95790
1930233,95953
1930235,104221
1930242,103772
1930245,97025
1930246,97025
1930253,102466
1930255,92846
1930257,91727
1930260,948481
1930267,91809
1930272,96909
1930278,96497
1930290,99853
1930310,102905
1930311,96155
1930313,104882
1930314,1090649
1930315,104130
1930323,92792
1930325,101620
1930344,87911
1930354,104382
1930371,104541
1930390,93360
1930400,94878
1930418,93430
1930437,954384
1930439,95118
1930441,93458
1930446,93465
1930456,99139
1930496,112316
1930510,105850
1930523,101726
1930535,91892
1930537,91708
1930543,91726
1930545,91726
1930551,91781
